id,category,currency,deadline_date,goal_amount,launch_time,amount_pledged,end_state,num_backers,country_location,usd_pledged_real,usd_goal_real,gender,age,backers_24hours
1086726273,Crafts,EUR,6/13/15,1000,5/14/15 10:58,0,failed,0,DE,0,1129.91,1,38,0
108673627,Film & Video,USD,1/5/13,100000,12/6/12 18:57,62212,failed,296,US,62212,100000,0,35,101
1086738118,Technology,USD,6/14/16,16030,5/24/16 23:06,4375,suspended,20,US,4375,16030,0,60,6
1086738185,Music,CAD,8/6/14,3000,7/16/14 22:55,3225.51,successful,56,CA,2954.8501,2748.26,0,38,4
1086738638,Games,GBP,8/28/15,500,7/29/15 20:21,15,failed,5,GB,23.09,769.56,0,41,1
1086750702,Publishing,USD,6/22/12,10000,5/23/12 2:39,3361,failed,45,US,3361,10000,0,63,3
1086751802,Film & Video,USD,5/24/12,5000,4/24/12 20:36,0,failed,0,US,0,5000,0,50,0
1086752527,Food,USD,8/16/12,2000,7/17/12 22:10,137,failed,7,US,137,2000,0,50,1
1086757394,Technology,USD,9/23/17,25000,9/8/17 3:50,25,failed,1,US,25,25000,1,24,0
1086758358,Food,CAD,7/29/15,70000,6/29/15 17:15,0,failed,0,CA,0,53648.07,0,20,0
1086775799,Film & Video,USD,11/5/14,500000,10/6/14 21:33,51,failed,3,US,51,500000,1,31,1
108678100,Technology,USD,6/3/15,1950,5/4/15 18:02,0,failed,0,US,0,1950,0,21,0
1086783648,Journalism,NZD,4/28/15,20000,3/29/15 10:07,0,failed,0,NZ,0,15229.97,0,29,0
1086791494,Fashion,USD,12/24/13,200000,11/14/13 1:21,1,failed,1,US,1,200000,0,46,0
1086795794,Publishing,AUD,5/19/15,1000,3/20/15 18:18,0,canceled,0,AU,0,788.27002,0,46,0
1086796168,Food,USD,12/7/13,10000,11/6/13 23:24,1877,failed,32,US,1877,10000,1,23,7
1086804215,Games,USD,3/14/17,10000,2/12/17 19:31,55,failed,2,US,55,10000,0,36,1
1086804236,Fashion,USD,10/30/16,100,9/30/16 19:48,14,canceled,1,US,14,100,0,29,0
1086805618,Publishing,USD,12/11/14,6800,11/11/14 3:04,0,failed,0,US,0,6800,1,38,0
1086807992,Film & Video,EUR,3/11/16,15000,1/26/16 15:47,36,failed,3,ES,39.919998,16635.061,0,58,1
1086810971,Music,GBP,6/19/15,5000,5/20/15 18:03,95,failed,5,GB,150.46001,7919.1602,0,60,0
1086814358,Comics,USD,9/27/12,700,8/28/12 19:48,2723,successful,52,US,2723,700,0,62,25
1086814969,Publishing,GBP,10/20/14,1000,9/5/14 22:51,0,failed,0,GB,0,1605.0601,1,36,0
108682069,Music,USD,2/24/16,2000,1/25/16 23:45,2035,successful,7,US,2035,2000,1,57,1
1086824566,Film & Video,USD,4/18/13,3370,3/18/13 23:10,50,failed,2,US,50,3370,1,34,1
1086841307,Film & Video,USD,5/31/13,20000,5/6/13 16:48,21859,successful,268,US,21859,20000,0,52,2
108684172,Design,USD,1/29/16,6000,1/4/16 22:15,0,canceled,0,US,0,6000,1,32,0
1086841759,Film & Video,CAD,5/12/14,50000,3/13/14 18:06,1955,failed,39,CA,1797.37,45968.559,0,46,1
1086859122,Games,USD,6/29/13,18000,5/30/13 17:26,6416,failed,108,US,6416,18000,0,27,48
1086861427,Film & Video,USD,2/17/13,250,1/3/13 22:25,142,suspended,9,US,142,250,0,34,2
1086865535,Food,USD,4/26/15,20000,3/12/15 15:48,20331,successful,78,US,20331,20000,1,36,5
1086867346,Technology,GBP,10/18/15,35000,9/18/15 11:10,421,canceled,3,GB,648.51001,53914.172,1,23,0
1086880098,Music,USD,8/7/12,7500,7/11/12 0:36,300,failed,9,US,300,7500,0,49,4
1086882227,Photography,USD,12/14/10,3800,10/30/10 4:13,155,failed,4,US,155,3800,0,29,0
1086891428,Technology,AUD,11/5/14,6000,9/26/14 5:05,6807.4199,successful,75,AU,5851.3198,5157.2998,0,26,23
1086900133,Design,USD,12/4/14,50000,11/4/14 20:37,2,failed,1,US,2,50000,1,63,0
1086900954,Photography,USD,5/10/14,500,4/17/14 21:13,0,failed,0,US,0,500,0,61,0
1086901017,Comics,CAD,4/14/14,2170,3/15/14 17:02,430,failed,8,CA,390.59,1971.11,1,20,3
1086903528,Art,USD,5/11/13,500,3/11/13 23:48,537,successful,19,US,537,500,1,25,5
1086905468,Film & Video,USD,4/28/13,1000,3/29/13 21:55,1325,successful,43,US,1325,1000,0,47,19
1086910787,Technology,USD,2/29/12,10000,1/13/12 18:38,0,canceled,0,US,0,10000,0,26,0
1086920622,Film & Video,CAD,12/22/13,84000,11/19/13 1:14,55,failed,1,CA,51.580002,78769.688,0,41,0
1086923674,Art,USD,1/23/17,600,12/26/16 4:24,73,failed,4,US,73,600,1,45,0
1086924181,Technology,USD,4/23/16,8640,3/24/16 15:31,0,canceled,0,US,0,8640,1,51,0
1086941915,Games,EUR,8/9/16,16000,7/5/16 15:59,340,canceled,6,IT,379.37,17852.76,0,46,1
1086942237,Games,USD,5/22/16,11500,4/23/16 21:43,2,failed,2,US,2,11500,0,32,0
1086953170,Crafts,GBP,7/25/15,1000,6/25/15 18:58,20,failed,1,GB,31.15,1557.58,0,46,0
1086965374,Theater,USD,7/31/11,1500,6/10/11 11:16,2150.01,successful,21,US,2150.01,1500,1,50,6
1086976748,Music,USD,4/1/15,5000,2/24/15 6:37,686,undefined,0,"N,0""",686,5000,0,30,0
1086991351,Games,MXN,1/3/17,5000,12/14/16 21:18,400,failed,1,MX,18.799999,235.00999,0,65,0
1086993194,Theater,USD,9/29/14,25000,7/31/14 17:16,0,failed,0,US,0,25000,1,61,0
108699867,Film & Video,USD,1/1/11,5000,12/2/10 3:29,5466.6401,successful,131,US,5466.6401,5000,1,27,39
1087009952,Technology,USD,8/3/16,100000,6/4/16 2:45,1529,canceled,9,US,1529,100000,1,61,4
1087015768,Film & Video,GBP,8/19/13,35000,7/20/13 22:37,36184.5,successful,532,GB,56250,54408.66,0,30,49
1087018244,Journalism,USD,8/22/14,950,7/23/14 14:14,65,failed,4,US,65,950,1,58,2
108702658,Games,USD,5/31/16,300,4/30/16 8:28,10,canceled,2,US,10,300,0,53,1
1087041542,Photography,GBP,2/20/13,4000,1/31/13 22:01,763,failed,25,GB,1167.09,6118.4502,0,37,8
1087043260,Art,USD,5/22/14,20000,4/22/14 20:40,110,failed,3,US,110,20000,0,62,1
1087044644,Music,USD,12/9/11,15000,10/22/11 2:46,15636,successful,188,US,15636,15000,1,65,48
1087045707,Food,USD,7/5/14,15000,6/10/14 18:00,20817,successful,280,US,20817,15000,0,37,20
1087046620,Dance,USD,8/25/17,1000,7/26/17 19:26,1330,successful,12,US,1330,1000,0,51,5
108704714,Theater,USD,8/13/14,4000,7/14/14 0:50,27,failed,4,US,27,4000,1,36,0
1087055238,Technology,NOK,3/1/15,1500,1/30/15 19:35,58,failed,5,NO,7.4400001,192.50999,0,50,2
1087072371,Publishing,USD,2/19/15,500,1/20/15 17:23,165,failed,4,US,165,500,1,48,2
1087077487,Food,USD,10/17/16,55000,10/3/16 7:25,130,failed,3,US,130,55000,0,35,0
1087085987,Publishing,USD,6/22/12,4000,5/21/12 19:07,15611.8,successful,397,US,15611.8,4000,1,52,146
1087092188,Film & Video,MXN,4/14/17,60000,2/13/17 21:55,62463,successful,25,MX,3316.8501,3186.0701,0,20,9
1087093800,Technology,DKK,10/5/16,50000,9/28/16 9:28,210,failed,3,DK,31.440001,7486.04,0,27,1
1087111072,Technology,USD,6/2/16,25000,5/3/16 18:35,0,failed,0,US,0,25000,0,22,0
1087113863,Music,USD,11/26/12,2000,11/5/12 23:55,2616,successful,48,US,2616,2000,0,46,12
1087116746,Design,HKD,3/4/17,10000,2/2/17 9:50,1720,failed,4,HK,221.48,1287.65,0,64,1
1087117436,Music,USD,9/12/12,12000,8/15/12 17:07,12099.5,successful,98,US,12099.5,12000,1,45,3
1087119542,Games,USD,7/1/15,50000,6/2/15 14:59,585122,successful,11858,US,585122,50000,0,65,3685
1087137589,Film & Video,EUR,11/7/17,8000,9/14/17 14:33,11055,successful,51,FR,12883.56,9323.25,1,50,5
1087185453,Food,USD,10/15/15,10888,9/12/15 0:25,890,failed,23,US,890,10888,1,32,5
1087186631,Film & Video,USD,8/4/11,50000,6/25/11 20:19,2015,failed,27,US,2015,50000,1,39,6
1087190388,Design,AUD,5/11/14,10000,4/11/14 20:08,1,failed,1,AU,0.94,9359.79,0,45,0
1087190822,Games,USD,6/9/15,36000,5/7/15 0:42,16256,failed,86,US,16256,36000,1,41,10
1087191239,Publishing,USD,6/29/16,2500,5/30/16 19:18,4,failed,4,US,4,2500,1,20,0
1087192571,Music,USD,10/24/12,30000,9/24/12 18:37,0,failed,0,US,0,30000,0,45,0
108719979,Photography,EUR,8/21/17,30000,7/17/17 16:27,45,failed,1,IT,53.139999,35424.148,0,65,0
1087200496,Games,USD,8/16/14,30000,7/17/14 21:52,245,failed,9,US,245,30000,1,29,3
1087203357,Film & Video,GBP,12/5/14,7500,11/6/14 17:44,9042,successful,116,GB,14183.08,11764.34,0,35,44
1087204516,Theater,USD,12/21/12,1750,12/11/12 2:12,1750,successful,8,US,1750,1750,1,49,1
1087217964,Publishing,USD,5/6/15,6000,4/21/15 21:30,0,undefined,0,"N,0""",0,6000,1,62,0
1087222369,Technology,USD,11/30/12,1250,10/30/12 23:20,3038,successful,63,US,3038,1250,0,30,3
1087225519,Publishing,USD,3/13/15,17000,1/12/15 19:36,0,failed,0,US,0,17000,0,59,0
1087228061,Food,USD,3/23/14,35000,2/21/14 16:30,3960,failed,19,US,3960,35000,0,28,2
1087240751,Art,USD,8/17/14,600,7/9/14 20:43,600,successful,4,US,600,600,1,24,1
108724141,Music,USD,8/1/12,30000,7/2/12 21:05,36495,successful,633,US,36495,30000,1,48,176
1087244503,Art,USD,9/10/10,2100,8/21/10 23:27,55,failed,2,US,55,2100,1,46,1
1087248666,Technology,USD,12/23/15,1000,11/23/15 15:57,0,failed,0,US,0,1000,0,31,0
108726486,Art,USD,9/3/15,1800,8/4/15 18:53,5600,successful,102,US,5600,1800,1,26,38
1087268345,Crafts,USD,9/27/15,600,9/22/15 22:48,15,failed,2,US,15,600,1,62,0
1087273589,Comics,USD,3/27/15,3000,2/10/15 16:46,991.01001,failed,14,US,991.01001,3000,0,41,0
1087279894,Fashion,EUR,1/6/16,6500,12/7/15 21:04,1,failed,1,IT,1.09,7059.6201,1,37,0
1087282798,Music,USD,1/21/15,5000,12/22/14 1:59,35,failed,2,US,35,5000,1,48,0
1087294548,Fashion,USD,8/27/16,20000,6/29/16 0:45,311338,successful,4079,US,311338,20000,0,33,1690
1087295948,Film & Video,USD,10/16/12,20000,9/13/12 6:10,425,canceled,6,US,425,20000,1,39,1
1087316786,Music,GBP,7/9/15,21000,6/5/15 13:25,7989,failed,82,GB,12397,32586.939,1,25,10
1087327662,Publishing,USD,9/20/13,5000,8/21/13 4:30,332,failed,11,US,332,5000,0,59,3
1087331926,Photography,USD,2/24/13,7500,1/25/13 2:45,8,failed,2,US,8,7500,0,35,1
1087333460,Technology,USD,10/12/12,112000,9/7/12 0:39,135,failed,4,US,135,112000,0,44,1
10873501,Technology,USD,12/15/14,6900,11/4/14 12:21,6914,successful,65,US,6914,6900,0,24,26
1087351279,Technology,USD,12/13/15,125000,11/13/15 22:39,0,failed,0,US,0,125000,1,27,0
1087355055,Art,SEK,12/1/14,27500,11/6/14 23:14,1135,failed,6,SE,150.89,3655.8501,1,54,3
1087359612,Food,USD,9/17/14,12300,8/18/14 0:20,550,failed,13,US,550,12300,1,25,3
1087361244,Journalism,USD,7/20/15,500,5/21/15 21:53,30,failed,1,US,30,500,1,55,0
1087368269,Technology,EUR,7/15/17,15000,6/15/17 9:07,105,failed,3,DE,122.24,17462.98,0,40,1
108737020,Music,USD,1/26/14,900,12/23/13 23:28,900,successful,17,US,900,900,0,45,4
108737076,Film & Video,USD,5/19/12,500,4/19/12 4:44,20,failed,1,US,20,500,1,62,0
108737353,Music,USD,8/25/13,2500,7/26/13 1:09,260,failed,5,US,260,2500,1,29,2
1087376397,Film & Video,USD,7/18/12,3500,6/28/12 1:07,3226,failed,45,US,3226,3500,0,23,2
1087376763,Film & Video,USD,5/31/14,25000,5/1/14 16:13,25804,successful,236,US,25804,25000,1,59,105
1087377291,Games,USD,5/14/16,500,5/3/16 14:29,4415,successful,200,US,4415,500,1,37,14
1087378704,Film & Video,USD,5/18/12,3800,4/27/12 19:16,155,canceled,4,US,155,3800,1,39,2
1087380382,Film & Video,USD,9/25/15,800,7/27/15 20:57,0,canceled,0,US,0,800,0,62,0
1087382226,Fashion,GBP,11/10/15,100,9/11/15 17:19,0,canceled,0,GB,0,152.24001,0,19,0
1087393729,Music,GBP,4/4/15,9000,3/5/15 13:43,1,failed,1,GB,1.46,13132.17,1,41,0
1087398108,Music,USD,6/2/15,45000,5/2/15 1:53,231,failed,5,US,231,45000,0,63,2
1087398648,Theater,USD,5/8/15,1000,4/8/15 3:54,130,failed,2,US,130,1000,1,63,0
1087402362,Film & Video,USD,6/28/15,1500,5/29/15 3:52,0,canceled,0,US,0,1500,1,37,0
1087403785,Design,CAD,3/18/16,450,2/17/16 6:24,473,successful,9,CA,364.73999,347.01001,0,54,1
1087405389,Theater,USD,9/16/16,5000,8/17/16 18:00,5497,successful,64,US,5497,5000,1,28,29
1087414411,Fashion,GBP,12/25/14,10000,11/25/14 21:38,10774,successful,21,GB,16634.76,15439.72,0,59,2
1087417331,Comics,USD,1/26/14,11999,12/27/13 22:55,12084.69,successful,118,US,12084.69,11999,1,26,41
1087424023,Publishing,USD,4/6/17,37000,3/7/17 10:13,125,failed,2,US,125,37000,1,24,1
1087428695,Art,GBP,8/29/16,40000,7/29/16 19:08,40519.5,successful,532,GB,53825.77,53135.672,0,43,214
1087441314,Film & Video,CAD,12/21/14,30000,10/22/14 23:30,0,canceled,0,CA,0,25879.92,0,27,0
1087442417,Technology,USD,10/20/16,25000,9/15/16 21:12,923,canceled,22,US,923,25000,1,50,5
1087444161,Design,USD,7/29/14,1500,6/27/14 0:18,353,failed,13,US,353,1500,1,25,0
1087451843,Film & Video,USD,8/9/14,2000,7/10/14 1:23,2261,successful,38,US,2261,2000,1,59,9
1087455178,Food,AUD,2/25/15,6000,2/13/15 1:48,203,failed,6,AU,158.92,4697.04,0,55,3
1087468943,Fashion,USD,7/19/16,6500,6/2/16 3:07,280610,successful,3144,US,280610,6500,0,21,1322
1087489118,Food,USD,6/1/16,94500,5/2/16 8:56,0,failed,0,US,0,94500,1,64,0
1087494217,Fashion,AUD,1/15/17,1000,1/9/17 20:41,0,canceled,0,AU,0,753.23999,1,38,0
1087504259,Design,AUD,12/15/17,10000,11/15/17 1:43,10021.4,successful,93,AU,7691.6099,7675.1899,0,22,37
1087504565,Fashion,USD,8/15/13,15000,7/16/13 7:52,38361,successful,434,US,38361,15000,1,60,55
1087512640,Design,EUR,4/28/15,2500,3/24/15 13:00,982,failed,12,IE,1101.3199,2803.76,0,53,1
1087516604,Journalism,USD,4/23/16,20000,3/24/16 22:23,1,failed,1,US,1,20000,0,24,0
1087521623,Design,USD,1/12/17,1000,12/13/16 6:57,10,failed,1,US,10,1000,0,50,0
1087532001,Publishing,CAD,6/1/14,15000,5/1/14 6:35,15255.5,successful,121,CA,13965.12,13731.23,1,65,30
1087537370,Publishing,EUR,3/29/17,2000,2/27/17 21:05,435,failed,12,DE,465.06,2138.1899,0,26,2
1087538650,Games,USD,2/16/13,10000,1/25/13 22:23,354,failed,6,US,354,10000,1,64,3
1087541663,Music,USD,12/21/15,5000,11/20/15 15:18,5135,successful,63,US,5135,5000,0,55,29
1087543358,Technology,GBP,8/15/16,25000,7/14/16 16:55,462171,successful,9035,GB,604888.38,32719.939,0,40,2756
1087543371,Comics,USD,4/26/14,12000,3/27/14 18:46,16736.49,successful,507,US,16736.49,12000,0,48,71
1087548582,Publishing,USD,12/28/16,4000,11/27/16 16:47,4285.2202,successful,58,US,4285.2202,4000,0,31,3
1087548797,Publishing,USD,1/17/12,2500,11/18/11 18:18,3852.55,successful,87,US,3852.55,2500,0,31,35
1087555180,Technology,GBP,7/17/16,550,7/5/16 19:14,355,failed,34,GB,464.87,720.22998,1,60,1
1087556685,Art,USD,1/3/18,50000,12/4/17 17:44,250,live,3,US,250,50000,1,29,0
1087562406,Photography,USD,5/17/12,2000,4/3/12 2:29,2089,successful,32,US,2089,2000,0,36,14
1087562429,Film & Video,USD,9/16/16,5000,8/17/16 4:38,5493,successful,44,US,5493,5000,0,43,18
1087565226,Art,USD,2/5/17,350,1/6/17 22:10,692.34003,successful,41,US,692.34003,350,0,58,4
1087565596,Film & Video,USD,11/2/17,1000,10/3/17 2:31,11,failed,2,US,11,1000,1,56,1
1087566548,Publishing,USD,12/30/14,500,11/30/14 18:31,1,failed,1,US,1,500,0,52,0
108757239,Film & Video,USD,7/3/11,15000,5/4/11 2:21,1000,failed,7,US,1000,15000,1,51,1
1087572929,Food,USD,10/27/13,20000,9/27/13 21:27,75,canceled,5,US,75,20000,1,24,2
1087573479,Film & Video,USD,10/7/11,30000,9/7/11 19:07,5412.8901,canceled,59,US,5412.8901,30000,1,29,11
1087583398,Music,USD,3/17/14,10000,2/10/14 18:28,10131,successful,32,US,10131,10000,1,45,14
1087586302,Publishing,USD,11/30/15,3000,10/21/15 23:58,0,failed,0,US,0,3000,1,62,0
1087589034,Crafts,USD,2/6/17,2500,1/7/17 19:12,110,failed,2,US,110,2500,0,18,0
1087596221,Technology,EUR,3/14/17,20000,1/13/17 19:17,46,failed,4,IE,49.389999,21473.971,0,40,0
1087598260,Film & Video,USD,5/31/12,35000,4/16/12 0:44,37605,successful,271,US,37605,35000,0,31,46
1087598720,Publishing,USD,7/23/13,6000,7/15/13 20:44,6325,successful,40,US,6325,6000,0,48,4
1087605653,Crafts,USD,3/11/15,500,2/9/15 17:28,1,failed,1,US,1,500,0,62,0
1087610486,Crafts,USD,12/21/14,2000,11/21/14 6:16,0,canceled,0,US,0,2000,0,50,0
1087611330,Publishing,USD,11/11/16,1500,10/12/16 5:58,0,canceled,0,US,0,1500,1,33,0
1087618108,Design,USD,12/19/17,350,11/6/17 18:00,448,successful,29,US,448,350,1,44,3
1087626090,Film & Video,MXN,2/16/17,30000,1/17/17 1:02,31500,successful,17,MX,1538.54,1465.27,1,50,3
1087626848,Film & Video,USD,7/16/15,5375,6/16/15 15:24,350,failed,7,US,350,5375,1,20,1
108763819,Games,USD,2/4/16,500,12/31/15 17:17,4529,successful,108,US,4529,500,0,48,20
108763923,Film & Video,USD,8/19/17,10000,7/20/17 18:34,3295,failed,25,US,3295,10000,1,24,12
1087642140,Technology,EUR,3/13/16,5000,1/13/16 16:18,146,failed,2,ES,164.67,5639.52,1,37,0
1087656452,Fashion,USD,10/1/16,3000,8/27/16 1:57,100,failed,1,US,100,3000,0,24,0
1087660075,Crafts,USD,8/10/17,500,7/11/17 15:26,1126,successful,31,US,1126,500,1,48,14
1087676414,Film & Video,USD,6/2/13,5000,5/3/13 17:45,450,failed,8,US,450,5000,0,51,4
1087677947,Film & Video,USD,6/12/15,19100,5/12/15 22:52,19549,successful,174,US,19549,19100,1,56,70
1087682721,Technology,CAD,3/19/16,5000,1/19/16 20:41,30829,successful,652,CA,23200.631,3762.79,0,28,64
1087684964,Art,USD,12/3/14,1100,11/15/14 20:19,520,failed,9,US,520,1100,1,42,4
1087686185,Art,USD,10/14/14,1000,9/19/14 20:21,92,failed,3,US,92,1000,1,45,1
1087687796,Music,USD,9/17/10,2000,8/10/10 7:14,10,failed,1,US,10,2000,0,61,0
108769050,Music,USD,6/7/12,12000,4/8/12 5:39,0,failed,0,US,0,12000,1,32,0
1087696699,Games,USD,11/3/13,200000,10/4/13 7:08,3755,failed,39,US,3755,200000,0,28,9
1087699427,Games,NOK,3/1/17,450000,2/2/17 0:16,13782,failed,69,NO,1630.48,53237.43,1,34,1
1087711929,Photography,EUR,6/19/14,3000,5/20/14 9:23,35,failed,2,NL,47.560001,4076.4199,1,42,0
1087718253,Games,USD,6/16/15,200,5/17/15 8:30,0,canceled,0,US,0,200,0,24,0
1087723344,Crafts,USD,12/16/15,250,12/9/15 1:02,1544,successful,16,US,1544,250,0,32,4
1087725106,Technology,USD,7/21/12,3000,6/21/12 1:46,4832,successful,115,US,4832,3000,0,20,52
1087728577,Games,EUR,10/21/16,20000,8/23/16 19:37,16,failed,2,BE,17.42,21772.029,0,35,0
1087741328,Food,CAD,1/29/16,117000,11/30/15 15:46,45,failed,2,CA,31.99,83161.563,0,41,1
1087745804,Technology,USD,1/4/17,700,12/5/16 18:23,0,canceled,0,US,0,700,0,38,0
1087749010,Film & Video,USD,8/26/17,1000,7/27/17 18:15,1109,successful,11,US,1109,1000,1,41,5
1087752289,Games,GBP,2/20/17,1000,1/21/17 14:04,41,failed,4,GB,51.470001,1255.46,0,50,2
1087752714,Film & Video,USD,12/1/13,8500,10/31/13 23:35,2470,failed,38,US,2470,8500,0,28,4
1087768080,Publishing,USD,4/12/13,100,3/28/13 23:03,230,successful,16,US,230,100,1,19,3
1087774453,Film & Video,USD,7/19/16,5500,6/19/16 23:42,546,failed,4,US,546,5500,1,52,0
1087778909,Music,USD,1/13/13,750,12/14/12 22:25,146,failed,8,US,146,750,1,34,3
1087785338,Publishing,USD,6/3/13,1111,5/17/13 22:56,1111,successful,9,US,1111,1111,0,52,4
1087788830,Film & Video,USD,9/10/14,10000,8/11/14 20:00,0,failed,0,US,0,10000,1,31,0
1087792909,Photography,GBP,11/2/16,750,10/3/16 8:11,1002,successful,59,GB,1251.59,936.82001,0,26,10
1087793146,Music,USD,2/15/15,2000,1/29/15 23:24,2025,successful,22,US,2025,2000,1,50,8
1087794574,Games,USD,1/7/16,3000,12/8/15 1:48,71,canceled,3,US,71,3000,0,58,1
108780174,Comics,USD,3/2/16,40000,2/1/16 6:00,9055,canceled,185,US,9055,40000,0,45,68
1087803497,Music,USD,11/16/17,2000,10/17/17 23:34,30,failed,2,US,30,2000,0,24,0
1087813210,Art,USD,8/4/11,1500,7/5/11 3:54,15,failed,1,US,15,1500,1,61,0
1087821223,Photography,USD,6/15/14,8000,5/16/14 10:21,14660.78,successful,224,US,14660.78,8000,0,46,77
1087825702,Film & Video,GBP,5/6/17,5000,4/7/17 13:25,1001,failed,3,GB,1287.05,6428.7998,0,31,1
1087827701,Games,USD,2/26/16,10000,1/26/16 13:41,21123.52,successful,673,US,21123.52,10000,1,62,294
108784620,Music,USD,10/11/13,1900,9/11/13 4:33,25,failed,3,US,25,1900,1,30,0
10878465,Food,GBP,1/13/16,30000,12/14/15 23:31,25,failed,1,GB,35.830002,42996.57,1,35,0
1087851062,Design,USD,4/22/13,500,3/26/13 23:45,1541,successful,76,US,1541,500,0,34,27
1087855087,Food,USD,4/4/14,15000,3/14/14 1:56,16330,successful,53,US,16330,15000,1,35,26
1087858542,Publishing,USD,2/23/16,3500,1/24/16 23:44,345,undefined,0,"N,0""",345,3500,1,44,0
108785882,Film & Video,USD,11/11/14,8650,10/17/14 23:52,0,failed,0,US,0,8650,1,59,0
1087862561,Technology,USD,12/19/14,10000,11/19/14 17:23,10105,successful,47,US,10105,10000,0,31,8
1087874867,Film & Video,USD,4/30/12,5000,3/13/12 18:11,560,failed,12,US,560,5000,1,50,3
108789231,Art,USD,6/21/13,1605,6/10/13 18:13,1615.8,successful,61,US,1615.8,1605,1,25,14
1087894007,Design,GBP,11/16/14,1,9/17/14 0:21,0,failed,0,GB,0,1.5700001,1,22,0
1087896293,Publishing,USD,8/14/13,250,7/9/13 23:05,475,successful,54,US,475,250,1,19,19
1087899469,Film & Video,USD,1/12/12,20000,12/13/11 6:30,0,failed,0,US,0,20000,0,25,0
1087899927,Film & Video,CAD,1/23/16,92810,12/24/15 4:14,20,failed,1,CA,14.22,65967.727,0,63,0
1087902632,Music,USD,2/1/17,299,1/13/17 3:43,0,failed,0,US,0,299,1,61,0
1087903405,Technology,USD,8/29/14,100000,7/30/14 23:50,0,failed,0,US,0,100000,1,36,0
1087903437,Publishing,USD,4/21/15,10000,3/7/15 15:22,26791,successful,511,US,26791,10000,0,30,231
108791325,Technology,GBP,12/13/15,2500,11/13/15 20:33,65,failed,3,GB,96.93,3728,1,19,1
1087919946,Music,USD,3/5/15,5300,2/5/15 18:18,2576,failed,35,US,2576,5300,0,43,14
108792100,Publishing,USD,7/21/12,5100,6/21/12 6:12,6,failed,2,US,6,5100,0,40,0
1087933082,Technology,USD,10/15/16,9000,9/15/16 21:54,1626,failed,19,US,1626,9000,0,42,3
1087936878,Film & Video,USD,3/12/12,12500,1/21/12 16:44,1025,canceled,3,US,1025,12500,1,42,1
1087939277,Art,USD,7/28/14,120000,5/30/14 0:06,0,canceled,0,US,0,120000,0,23,0
1087942506,Games,USD,1/13/15,10,12/14/14 0:12,13,suspended,2,US,13,10,1,35,1
1087944081,Film & Video,USD,7/19/14,10000,6/19/14 5:37,1550,failed,36,US,1550,10000,1,57,7
1087962201,Design,USD,3/21/14,1000,2/20/14 0:06,40,failed,3,US,40,1000,0,21,1
1087963918,Film & Video,USD,5/9/15,5000,3/10/15 2:06,170,failed,4,US,170,5000,1,63,1
1087968400,Photography,USD,11/24/17,3000,11/13/17 4:39,7241,successful,185,US,7241,3000,0,19,54
1087969488,Film & Video,USD,8/8/13,3500,7/19/13 21:10,3578,successful,39,US,3578,3500,0,65,6
1087974131,Technology,USD,4/14/13,20000,3/15/13 10:06,2547,failed,5,US,2547,20000,1,48,1
1087975807,Technology,USD,6/23/13,30000,5/24/13 5:36,9852,failed,50,US,9852,30000,1,26,10
1087977003,Theater,USD,12/31/10,7000,10/30/10 14:21,8553,successful,75,US,8553,7000,0,45,23
1087992353,Journalism,USD,6/7/15,100000,5/8/15 15:07,25,failed,1,US,25,100000,0,39,0
1087994509,Design,USD,11/23/13,75000,10/24/13 19:37,7460,failed,40,US,7460,75000,0,38,14
1087999779,Games,EUR,8/4/17,6500,7/5/17 13:30,1118,failed,36,IT,1326.85,7714.2202,0,20,16
1088001554,Art,USD,7/9/16,25000,6/4/16 3:29,0,canceled,0,US,0,25000,1,44,0
1088003325,Music,USD,12/15/16,3000,11/30/16 0:42,3115,successful,31,US,3115,3000,1,43,4
1088019305,Music,USD,2/25/17,6000,1/26/17 19:51,2336,failed,14,US,2336,6000,1,40,3
1088027507,Publishing,USD,4/20/12,8000,3/21/12 21:50,8823,successful,269,US,8823,8000,1,24,71
1088037009,Publishing,USD,9/29/17,1200,8/27/17 12:51,111,failed,4,US,111,1200,1,57,0
1088047671,Design,USD,8/6/14,30000,7/7/14 19:32,70,failed,4,US,70,30000,0,38,1
1088056262,Film & Video,USD,11/9/13,5000,10/10/13 18:04,5555.9502,successful,94,US,5555.9502,5000,1,26,2
1088057818,Publishing,USD,10/5/12,10000,8/21/12 23:43,70,failed,4,US,70,10000,1,59,2
1088059651,Art,USD,9/27/14,99000,7/29/14 18:59,0,failed,0,US,0,99000,1,45,0
1088068760,Technology,AUD,8/10/15,65000,7/1/15 2:02,66759,successful,54,AU,49315.949,48016.551,1,43,8
1088081266,Design,GBP,7/1/13,13000,6/6/13 14:39,18715,successful,828,GB,28017.73,19461.949,0,65,84
10880890,Film & Video,USD,11/9/13,35000,10/10/13 18:01,6546,failed,33,US,6546,35000,1,54,11
1088089748,Film & Video,USD,3/2/11,5500,1/31/11 18:00,5970,successful,103,US,5970,5500,0,39,5
1088090706,Design,EUR,5/28/16,50000,4/23/16 21:16,1852,canceled,21,AT,2065.72,55769.961,1,28,3
1088091275,Technology,USD,12/17/15,500,11/17/15 17:23,1449,successful,12,US,1449,500,1,26,0
1088100911,Design,USD,10/10/17,30000,8/31/17 17:57,34333,successful,121,US,34333,30000,1,35,24
